cds,rtype,sname,dname,cname,Enroll12,NumTstTakr,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21,year
1611270130450,S,Albany High                                       ,Albany City Unified                               ,Alameda        ,273,111,26,25,26,25,93,83.78,1415
1611430000000,D,                                                  ,Berkeley Unified                                  ,Alameda        ,885,310,23,24,23,23,194,62.58,1415
1611430122697,S,REALM Charter High                                ,Berkeley Unified                                  ,Alameda        ,76,0,NA,NA,NA,NA,NA,NA,1415
1611430131177,S,Berkeley High                                     ,Berkeley Unified                                  ,Alameda        ,741,310,23,24,23,23,194,62.58,1415
1611500000000,D,                                                  ,Castro Valley Unified                             ,Alameda        ,755,173,25,26,25,25,136,78.61,1415
1611500132225,S,Castro Valley High                                ,Castro Valley Unified                             ,Alameda        ,688,173,25,26,25,25,136,78.61,1415
1611680000000,D,                                                  ,Emery Unified                                     ,Alameda        ,47,9,*,*,*,*,*,*,1415
1611680132746,S,Emery Secondary                                   ,Emery Unified                                     ,Alameda        ,47,9,*,*,*,*,*,*,1415
1611760000000,D,                                                  ,Fremont Unified                                   ,Alameda        ,2511,742,28,28,29,27,653,88.01,1415
1611760130062,S,American High                                     ,Fremont Unified                                   ,Alameda        ,457,124,29,28,30,28,116,93.55,1415
1611760130435,S,Vista Alternative                                 ,Fremont Unified                                   ,Alameda        ,23,1,*,*,*,*,*,*,1415
1611760130534,S,Circle of Independent Learning                    ,Fremont Unified                                   ,Alameda        ,44,1,*,*,*,*,*,*,1415
1611760134270,S,Irvington High                                    ,Fremont Unified                                   ,Alameda        ,500,162,28,28,29,28,142,87.65,1415
1611760134452,S,John F. Kennedy High                              ,Fremont Unified                                   ,Alameda        ,368,98,22,23,23,23,64,65.31,1415
1611760135244,S,Mission San Jose High                             ,Fremont Unified                                   ,Alameda        ,518,238,30,30,31,29,231,97.06,1415
1611760138693,S,Washington High                                   ,Fremont Unified                                   ,Alameda        ,442,118,26,26,27,26,99,83.9,1415
1611920000000,D,                                                  ,Hayward Unified                                   ,Alameda        ,1557,326,18,19,20,19,116,35.58,1415
1611920108670,S,Leadership Public Schools - Hayward               ,Hayward Unified                                   ,Alameda        ,116,93,17,17,21,19,29,31.18,1415
1611920113902,S,Impact Academy of Arts & Technology               ,Hayward Unified                                   ,Alameda        ,105,24,18,19,20,18,7,29.17,1415
1611920133009,S,Brenkwitz High                                    ,Hayward Unified                                   ,Alameda        ,156,1,*,*,*,*,*,*,1415
1611920133629,S,Hayward High                                      ,Hayward Unified                                   ,Alameda        ,384,97,18,19,20,19,33,34.02,1415
1611920135319,S,Mt. Eden High                                     ,Hayward Unified                                   ,Alameda        ,441,76,20,21,22,21,37,48.68,1415
1611920138339,S,Tennyson High                                     ,Hayward Unified                                   ,Alameda        ,325,35,18,18,19,18,10,28.57,1415
1612000000000,D,                                                  ,Livermore Valley Joint Unified                    ,Alameda        ,975,195,25,25,26,25,168,86.15,1415
1612000130393,S,Vineyard Alternative                              ,Livermore Valley Joint Unified                    ,Alameda        ,39,0,NA,NA,NA,NA,NA,NA,1415
1612000133397,S,Granada High                                      ,Livermore Valley Joint Unified                    ,Alameda        ,454,114,25,25,26,25,95,83.33,1415
1612000134536,S,Livermore High                                    ,Livermore Valley Joint Unified                    ,Alameda        ,382,81,25,26,26,25,73,90.12,1415
1612340000000,D,                                                  ,Newark Unified                                    ,Alameda        ,512,65,24,25,25,24,55,84.62,1415
31669443138500,S,Tahoe Truckee High                                ,Tahoe-Truckee Unified                             ,Placer         ,143,61,25,25,25,24,49,80.33,1415
31669510000000,D,                                                  ,Western Placer Unified                            ,Placer         ,807,80,23,23,23,23,50,62.5,1415
31669510122507,S,Partnerships for Student-Centered Learning        ,Western Placer Unified                            ,Placer         ,192,0,NA,NA,NA,NA,NA,NA,1415
31669513130168,S,Horizon Charter                                   ,Western Placer Unified                            ,Placer         ,239,13,22,22,22,22,7,53.85,1415
31669513134657,S,Lincoln High                                      ,Western Placer Unified                            ,Placer         ,331,67,23,24,23,23,43,64.18,1415
31750850000000,D,                                                  ,Rocklin Unified                                   ,Placer         ,1037,347,24,24,25,24,273,78.67,1415
31750850108084,S,Whitney High                                      ,Rocklin Unified                                   ,Placer         ,440,135,23,24,24,24,100,74.07,1415
31750850119487,S,Western Sierra Collegiate Academy                 ,Rocklin Unified                                   ,Placer         ,67,28,27,27,24,24,22,78.57,1415
