Year,Rtype,Sname,Dname,Cname,Enroll12,NumTstTakr,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21
2018,S,Duarte High,Duarte Unified,Los Angeles,202,22,23.0,24.0,21.0,21.0,12,54.55
2018,D,,El Monte Union High,Los Angeles,2309,425,20.0,21.0,21.0,20.0,198,46.59
2018,S,Arroyo High,El Monte Union High,Los Angeles,567,50,20.0,21.0,21.0,21.0,24,48.0
2018,S,El Monte High,El Monte Union High,Los Angeles,441,153,18.0,19.0,19.0,19.0,46,30.07
2018,S,Mountain View High,El Monte Union High,Los Angeles,324,52,19.0,20.0,19.0,19.0,19,36.54
2018,S,Rosemead High,El Monte Union High,Los Angeles,440,99,24.0,24.0,25.0,24.0,77,77.78
2018,S,South El Monte High,El Monte Union High,Los Angeles,306,71,20.0,20.0,20.0,20.0,32,45.07
2018,D,,El Rancho Unified,Los Angeles,728,257,18.0,19.0,20.0,19.0,91,35.41
2018,S,El Rancho High,El Rancho Unified,Los Angeles,602,257,18.0,19.0,20.0,19.0,91,35.41
2018,D,,El Segundo Unified,Los Angeles,275,122,25.0,26.0,24.0,24.0,100,81.97
2018,S,El Segundo High,El Segundo Unified,Los Angeles,260,120,25.0,26.0,24.0,24.0,99,82.5
2018,D,,Glendale Unified,Los Angeles,2071,292,26.0,26.0,26.0,25.0,242,82.88
2018,S,Crescenta Valley High,Glendale Unified,Los Angeles,648,194,27.0,26.0,26.0,25.0,162,83.51
2018,S,Glendale High,Glendale Unified,Los Angeles,557,33,23.0,24.0,24.0,23.0,26,78.79
2018,S,Herbert Hoover High,Glendale Unified,Los Angeles,391,34,26.0,26.0,25.0,25.0,28,82.35
2018,S,Anderson W. Clark Magnet High,Glendale Unified,Los Angeles,275,26,26.0,25.0,27.0,25.0,23,88.46
2018,D,,Glendora Unified,Los Angeles,733,142,23.0,25.0,24.0,23.0,102,71.83
2018,S,Glendora High,Glendora Unified,Los Angeles,692,142,23.0,25.0,24.0,23.0,102,71.83
2018,D,,Hawthorne,Los Angeles,131,112,21.0,22.0,22.0,20.0,63,56.25
2018,S,Hawthorne Math and Science Academy,Hawthorne,Los Angeles,131,112,21.0,22.0,22.0,20.0,63,56.25
2018,D,,Inglewood Unified,Los Angeles,734,210,16.0,17.0,17.0,17.0,44,20.95
2018,S,Inglewood High,Inglewood Unified,Los Angeles,212,45,14.0,16.0,16.0,16.0,2,4.44
2018,S,Morningside High School,Inglewood Unified,Los Angeles,180,75,14.0,16.0,16.0,15.0,6,8.0
2018,S,City Honors College Preparatory Academy,Inglewood Unified,Los Angeles,82,44,18.0,19.0,18.0,17.0,13,29.55
2018,S,Animo Inglewood Charter High,Inglewood Unified,Los Angeles,149,46,19.0,19.0,20.0,20.0,23,50.0
2018,D,,La Canada Unified,Los Angeles,363,191,29.0,28.0,28.0,27.0,178,93.19
2018,S,La Canada High,La Canada Unified,Los Angeles,362,191,29.0,28.0,28.0,27.0,178,93.19
2018,D,,Las Virgenes Unified,Los Angeles,1052,444,27.0,26.0,25.0,25.0,393,88.51
2018,S,Agoura High,Las Virgenes Unified,Los Angeles,560,197,27.0,27.0,26.0,25.0,179,90.86
2018,S,Calabasas High,Las Virgenes Unified,Los Angeles,486,247,27.0,26.0,25.0,25.0,214,86.64
2018,D,,Lawndale Elementary,Los Angeles,115,92,18.0,18.0,18.0,18.0,19,20.65
2018,S,Environmental Charter High,Lawndale Elementary,Los Angeles,115,92,18.0,18.0,18.0,18.0,19,20.65
2018,D,,Lennox,Los Angeles,277,270,17.0,17.0,18.0,17.0,59,21.85
2018,S,"Lennox Mathematics, Science and Technology Academy",Lennox,Los Angeles,143,135,17.0,18.0,19.0,18.0,35,25.93
2018,S,Animo Leadership High,Lennox,Los Angeles,134,135,16.0,16.0,17.0,17.0,24,17.78
2018,D,,Long Beach Unified,Los Angeles,6019,714,22.0,22.0,22.0,21.0,399,55.88
2018,S,"Ernest S. McBride, Sr. High",Long Beach Unified,Los Angeles,165,17,23.0,23.0,22.0,23.0,11,64.71
2018,S,Jordan High,Long Beach Unified,Los Angeles,670,121,16.0,17.0,18.0,17.0,22,18.18
2018,S,Lakewood High,Long Beach Unified,Los Angeles,749,68,20.0,21.0,21.0,20.0,33,48.53
2018,S,Millikan High,Long Beach Unified,Los Angeles,853,74,24.0,24.0,24.0,23.0,55,74.32
2018,S,Polytechnic High,Long Beach Unified,Los Angeles,1047,239,25.0,25.0,24.0,23.0,177,74.06
2018,S,Wilson High,Long Beach Unified,Los Angeles,889,71,22.0,22.0,21.0,21.0,40,56.34
2018,S,California Academy of Mathematics and Science,Long Beach Unified,Los Angeles,163,43,28.0,27.0,28.0,27.0,41,95.35
2018,S,Cabrillo High,Long Beach Unified,Los Angeles,537,75,16.0,18.0,17.0,18.0,17,22.67
2018,D,,Los Angeles Unified,Los Angeles,42372,11607,18.0,19.0,19.0,18.0,3429,29.54
2018,S,High Tech LA,Los Angeles Unified,Los Angeles,82,23,23.0,23.0,22.0,22.0,13,56.52
2018,S,Central City Value,Los Angeles Unified,Los Angeles,112,15,18.0,18.0,17.0,17.0,5,33.33
2018,S,ICEF View Park Preparatory Charter High,Los Angeles Unified,Los Angeles,149,38,15.0,16.0,16.0,16.0,3,7.89
2018,S,Oscar De La Hoya Animo Charter High,Los Angeles Unified,Los Angeles,137,17,22.0,22.0,21.0,21.0,9,52.94
2018,S,Renaissance Arts Academy,Los Angeles Unified,Los Angeles,37,24,21.0,21.0,20.0,19.0,12,50.0
2018,S,New Designs Charter,Los Angeles Unified,Los Angeles,77,46,17.0,18.0,19.0,17.0,9,19.57
2018,S,Middle College High,Los Angeles Unified,Los Angeles,80,43,20.0,20.0,19.0,19.0,17,39.53
2018,S,Harbor Teacher Preparation Academy,Los Angeles Unified,Los Angeles,87,39,24.0,23.0,23.0,23.0,28,71.79
2018,S,Camino Nuevo Charter High,Los Angeles Unified,Los Angeles,96,68,15.0,16.0,17.0,16.0,5,7.35
2018,S,Animo Venice Charter High,Los Angeles Unified,Los Angeles,147,134,16.0,16.0,17.0,16.0,17,12.69
2018,S,Animo Pat Brown,Los Angeles Unified,Los Angeles,150,139,16.0,16.0,18.0,17.0,25,17.99
2018,S,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,Los Angeles Unified,Los Angeles,121,138,17.0,18.0,17.0,17.0,32,23.19
2018,S,Orthopaedic Hospital,Los Angeles Unified,Los Angeles,151,68,19.0,20.0,19.0,20.0,24,35.29
2018,S,International Studies Learning Center at Legacy Hi,Los Angeles Unified,Los Angeles,76,21,19.0,21.0,21.0,19.0,6,28.57
2018,S,Port of Los Angeles High,Los Angeles Unified,Los Angeles,219,67,22.0,22.0,22.0,21.0,45,67.16
2018,S,CHAMPS - Charter HS of Arts-Multimedia & Performin,Los Angeles Unified,Los Angeles,186,79,22.0,23.0,20.0,20.0,44,55.7
2018,S,Alliance Judy Ivie Burton Technology Academy High,Los Angeles Unified,Los Angeles,143,222,16.0,16.0,17.0,16.0,30,13.51
2018,S,Alliance Collins Family College-Ready High,Los Angeles Unified,Los Angeles,157,169,17.0,17.0,17.0,17.0,26,15.38
2018,S,Santee Education Complex,Los Angeles Unified,Los Angeles,292,16,16.0,18.0,18.0,17.0,4,25.0
2018,S,South East High,Los Angeles Unified,Los Angeles,489,195,19.0,19.0,18.0,18.0,58,29.74
2018,S,Maywood Academy High,Los Angeles Unified,Los Angeles,257,21,17.0,19.0,18.0,18.0,7,33.33
2018,S,Los Angeles Academy of Arts & Enterprise Charter,Los Angeles Unified,Los Angeles,47,40,13.0,15.0,16.0,15.0,1,2.5
2018,S,Alliance Patti And Peter Neuwirth Leadership Acade,Los Angeles Unified,Los Angeles,146,282,15.0,16.0,16.0,16.0,24,8.51
2018,S,Alliance Dr. Olga Mohan High,Los Angeles Unified,Los Angeles,117,123,17.0,17.0,19.0,18.0,33,26.83
2018,S,Animo Ralph Bunche Charter High,Los Angeles Unified,Los Angeles,149,23,15.0,17.0,17.0,18.0,2,8.7
2018,S,Animo Jackie Robinson High,Los Angeles Unified,Los Angeles,143,42,16.0,17.0,18.0,17.0,4,9.52
2018,S,Animo Watts College Preparatory Academy,Los Angeles Unified,Los Angeles,129,44,18.0,19.0,18.0,17.0,11,25.0
2018,S,Alliance Ouchi-O'Donovan 6-12 Complex,Los Angeles Unified,Los Angeles,133,147,16.0,17.0,17.0,17.0,24,16.33
2018,S,Alliance Marc & Eva Stern Math and Science,Los Angeles Unified,Los Angeles,120,145,17.0,18.0,18.0,19.0,39,26.9
2018,S,Panorama High,Los Angeles Unified,Los Angeles,275,35,15.0,17.0,16.0,17.0,4,11.43
2018,S,Bright Star Secondary Charter Academy,Los Angeles Unified,Los Angeles,122,54,18.0,18.0,18.0,18.0,12,22.22
2018,S,Contreras Learning Center-Los Angeles School of Gl,Los Angeles Unified,Los Angeles,77,19,16.0,17.0,18.0,18.0,3,15.79
2018,S,West Adams Preparatory High,Los Angeles Unified,Los Angeles,305,59,15.0,16.0,17.0,17.0,7,11.86
2018,S,Alliance Morgan McKinzie High,Los Angeles Unified,Los Angeles,85,97,14.0,15.0,16.0,16.0,9,9.28
2018,S,Edward R. Roybal Learning Center,Los Angeles Unified,Los Angeles,242,51,16.0,17.0,18.0,17.0,8,15.69
2018,S,Helen Bernstein High,Los Angeles Unified,Los Angeles,108,27,15.0,18.0,17.0,17.0,5,18.52
2018,S,APEX Academy,Los Angeles Unified,Los Angeles,89,35,14.0,15.0,15.0,16.0,3,8.57
2018,S,Alliance Piera Barbaglia Shaheen Health Services A,Los Angeles Unified,Los Angeles,93,103,14.0,15.0,16.0,16.0,10,9.71
2018,S,Alliance Leichtman-Levine Family Foundation Enviro,Los Angeles Unified,Los Angeles,129,161,18.0,19.0,18.0,18.0,44,27.33
2018,S,Contreras Learning Center-Academic Leadership Comm,Los Angeles Unified,Los Angeles,81,61,15.0,16.0,17.0,16.0,4,6.56
2018,S,Alain Leroy Locke College Preparatory Academy,Los Angeles Unified,Los Angeles,359,120,14.0,14.0,16.0,15.0,9,7.5
2018,S,New Open World Academy K-12,Los Angeles Unified,Los Angeles,71,30,15.0,16.0,16.0,17.0,1,3.33
2018,S,UCLA Community K-12,Los Angeles Unified,Los Angeles,91,30,18.0,18.0,18.0,17.0,8,26.67
2018,S,Ramon C. Cortines School of Visual and Performing,Los Angeles Unified,Los Angeles,351,102,20.0,20.0,19.0,19.0,37,36.27
2018,S,Felicitas and Gonzalo Mendez High,Los Angeles Unified,Los Angeles,273,42,17.0,19.0,19.0,18.0,10,23.81
2018,S,New Designs Charter School-Watts,Los Angeles Unified,Los Angeles,38,34,13.0,14.0,15.0,15.0,0,0.0
2018,S,Daniel Pearl Journalism & Communications Magnet,Los Angeles Unified,Los Angeles,73,32,23.0,24.0,21.0,21.0,21,65.63
2018,S,Ambassador-Global Leadership,Los Angeles Unified,Los Angeles,100,17,20.0,21.0,18.0,20.0,6,35.29
2018,S,Alliance Cindy and Bill Simon Technology Academy H,Los Angeles Unified,Los Angeles,112,160,14.0,15.0,16.0,15.0,7,4.38
2018,S,Alliance Tennenbaum Family Technology High,Los Angeles Unified,Los Angeles,83,109,14.0,15.0,16.0,15.0,8,7.34
2018,S,"Math, Science, & Technology Magnet Academy at Roos",Los Angeles Unified,Los Angeles,101,56,19.0,20.0,19.0,19.0,20,35.71
2018,S,Esteban Torres East LA Performing Arts Magnet,Los Angeles Unified,Los Angeles,93,18,17.0,18.0,18.0,18.0,6,33.33
2018,S,Humanitas Academy of Art and Technology at Esteban,Los Angeles Unified,Los Angeles,103,52,17.0,18.0,17.0,18.0,11,21.15
2018,S,East Los Angeles Renaissance Academy at Esteban E.,Los Angeles Unified,Los Angeles,82,39,16.0,17.0,17.0,17.0,5,12.82
2018,S,PUC Lakeview Charter High,Los Angeles Unified,Los Angeles,115,109,17.0,17.0,17.0,17.0,16,14.68
2018,S,Alliance Susan and Eric Smidt Technology High,Los Angeles Unified,Los Angeles,114,133,14.0,15.0,16.0,15.0,11,8.27
2018,S,Alliance Ted K. Tajima High,Los Angeles Unified,Los Angeles,58,17,12.0,13.0,15.0,15.0,0,0.0
2018,S,Valley Academy of Arts and Sciences,Los Angeles Unified,Los Angeles,270,50,20.0,21.0,19.0,19.0,19,38.0
2018,S,Cesar E. Chavez Learning Academy - Arts/Theatre/En,Los Angeles Unified,Los Angeles,115,70,15.0,17.0,17.0,17.0,10,14.29
2018,S,Cesar E. Chavez Learning Academies-Social Justice,Los Angeles Unified,Los Angeles,113,42,16.0,18.0,17.0,17.0,8,19.05
2018,S,Cesar E. Chavez Learning Academies-Academy of Scie,Los Angeles Unified,Los Angeles,112,38,16.0,18.0,18.0,18.0,7,18.42
2018,S,Cesar E. Chavez Learning Academies-Technology Prep,Los Angeles Unified,Los Angeles,111,22,15.0,17.0,16.0,17.0,1,4.55
2018,S,Dr. Maya Angelou Community High,Los Angeles Unified,Los Angeles,141,31,14.0,15.0,16.0,17.0,4,12.9
2018,S,Communication and Technology at Diego Rivera Learn,Los Angeles Unified,Los Angeles,112,72,12.0,14.0,15.0,14.0,2,2.78
2018,S,Performing Arts Community at Diego Rivera Learning,Los Angeles Unified,Los Angeles,118,35,14.0,16.0,16.0,15.0,2,5.71
2018,S,Rancho Dominguez Preparatory,Los Angeles Unified,Los Angeles,125,60,16.0,18.0,17.0,17.0,11,18.33
2018,S,Synergy Quantum Academy,Los Angeles Unified,Los Angeles,89,39,16.0,18.0,18.0,17.0,8,20.51
2018,S,Animo College Preparatory Academy,Los Angeles Unified,Los Angeles,122,27,17.0,17.0,17.0,17.0,2,7.41
2018,S,Alliance Renee and Meyer Luskin Academy High,Los Angeles Unified,Los Angeles,115,155,14.0,15.0,16.0,16.0,15,9.68
2018,S,PUC Early College Academy for Leaders and Scholars,Los Angeles Unified,Los Angeles,82,79,17.0,17.0,17.0,17.0,12,15.19
2018,S,Alliance Margaret M. Bloomfield Technology Academy,Los Angeles Unified,Los Angeles,117,129,15.0,16.0,17.0,16.0,15,11.63
2018,S,Ednovate - USC Hybrid High,Los Angeles Unified,Los Angeles,118,132,20.0,20.0,19.0,20.0,49,37.12
2018,S,STEM Academy at Bernstein High,Los Angeles Unified,Los Angeles,137,78,18.0,19.0,20.0,19.0,25,32.05
2018,S,Math and Science College Preparatory,Los Angeles Unified,Los Angeles,87,90,15.0,15.0,17.0,16.0,3,3.33
2018,S,Hilda L. Solis Learning Academy School of Technolo,Los Angeles Unified,Los Angeles,52,17,16.0,17.0,18.0,16.0,3,17.65
2018,S,Augustus F. Hawkins High A Critical Design and Gam,Los Angeles Unified,Los Angeles,100,39,12.0,14.0,16.0,16.0,2,5.13
2018,S,Augustus F. Hawkins High B Community Health Advoca,Los Angeles Unified,Los Angeles,104,42,13.0,14.0,15.0,14.0,0,0.0
2018,S,Augustus F. Hawkins High C Responsible Indigenous,Los Angeles Unified,Los Angeles,96,19,14.0,16.0,15.0,15.0,2,10.53
2018,S,Linda Esperanza Marquez High A Huntington Park Ins,Los Angeles Unified,Los Angeles,145,56,16.0,17.0,17.0,16.0,6,10.71
2018,S,Linda Esperanza Marquez High B LIBRA Academy,Los Angeles Unified,Los Angeles,138,38,18.0,20.0,18.0,18.0,10,26.32
2018,S,Linda Esperanza Marquez High C School of Social Ju,Los Angeles Unified,Los Angeles,128,17,18.0,18.0,17.0,18.0,2,11.76
2018,S,"Science, Technology, Engineering, Arts and Mathema",Los Angeles Unified,Los Angeles,114,22,16.0,17.0,17.0,17.0,3,13.64
2018,S,Academy for Multilingual Arts and Science at Mervy,Los Angeles Unified,Los Angeles,144,38,13.0,15.0,16.0,15.0,2,5.26
2018,S,Academies of Education and Empowerment at Carson H,Los Angeles Unified,Los Angeles,154,32,19.0,21.0,18.0,19.0,12,37.5
2018,S,Academy of Medical Arts at Carson High,Los Angeles Unified,Los Angeles,111,36,21.0,21.0,20.0,21.0,19,52.78
2018,S,Alliance Alice M. Baxter College-Ready High,Los Angeles Unified,Los Angeles,48,63,16.0,18.0,17.0,18.0,11,17.46
2018,S,Humanities and Arts (HARTS) Academy of Los Angeles,Los Angeles Unified,Los Angeles,114,18,15.0,17.0,16.0,17.0,2,11.11
2018,S,Contreras Learning Center-School of Social Justice,Los Angeles Unified,Los Angeles,100,45,15.0,16.0,17.0,17.0,5,11.11
2018,S,Executive Preparatory Academy of Finance,Los Angeles Unified,Los Angeles,62,17,14.0,15.0,16.0,16.0,0,0.0
2018,S,Pathways Community,Los Angeles Unified,Los Angeles,109,44,13.0,14.0,15.0,14.0,0,0.0
2018,S,Valor Academy High,Los Angeles Unified,Los Angeles,97,81,15.0,16.0,17.0,17.0,11,13.58
2018,S,Camino Nuevo High #2,Los Angeles Unified,Los Angeles,111,87,15.0,16.0,17.0,16.0,9,10.34
2018,S,NAVA College Preparatory Academy,Los Angeles Unified,Los Angeles,191,29,17.0,18.0,19.0,18.0,6,20.69
2018,S,PUC Triumph Charter Academy and PUC Triumph Charte,Los Angeles Unified,Los Angeles,108,90,15.0,16.0,17.0,16.0,13,14.44
2018,S,Phineas Banning Senior High,Los Angeles Unified,Los Angeles,479,116,17.0,18.0,18.0,18.0,23,19.83
2018,S,Bell Senior High,Los Angeles Unified,Los Angeles,626,172,18.0,19.0,19.0,18.0,58,33.72
2018,S,Belmont Senior High,Los Angeles Unified,Los Angeles,199,34,16.0,18.0,17.0,17.0,4,11.76
2018,S,Birmingham Community Charter High,Los Angeles Unified,Los Angeles,808,110,18.0,20.0,19.0,19.0,38,34.55
2018,S,Canoga Park Senior High,Los Angeles Unified,Los Angeles,233,61,19.0,20.0,19.0,19.0,18,29.51
2018,S,Carson Senior High,Los Angeles Unified,Los Angeles,355,44,17.0,18.0,17.0,17.0,8,18.18
2018,S,Chatsworth Charter High,Los Angeles Unified,Los Angeles,463,47,22.0,22.0,21.0,21.0,26,55.32
2018,S,Grover Cleveland Charter High,Los Angeles Unified,Los Angeles,640,117,25.0,26.0,24.0,24.0,86,73.5
2018,S,"Crenshaw Science, Technology, Engineering, Math an",Los Angeles Unified,Los Angeles,207,37,14.0,16.0,16.0,16.0,5,13.51
2018,S,Susan Miller Dorsey Senior High,Los Angeles Unified,Los Angeles,270,69,15.0,16.0,16.0,16.0,4,5.8
2018,S,Eagle Rock High,Los Angeles Unified,Los Angeles,449,77,25.0,25.0,24.0,24.0,53,68.83
2018,S,El Camino Real Charter High,Los Angeles Unified,Los Angeles,987,133,25.0,25.0,24.0,24.0,102,76.69
2018,S,Los Angeles Center for Enriched Studies,Los Angeles Unified,Los Angeles,220,97,26.0,27.0,26.0,25.0,80,82.47
2018,S,Downtown Business High,Los Angeles Unified,Los Angeles,219,121,20.0,20.0,21.0,20.0,54,44.63
2018,S,Fairfax Senior High,Los Angeles Unified,Los Angeles,493,53,21.0,23.0,22.0,21.0,31,58.49
2018,S,John H. Francis Polytechnic,Los Angeles Unified,Los Angeles,635,70,18.0,19.0,21.0,20.0,24,34.29
2018,S,King/Drew Medical Magnet High,Los Angeles Unified,Los Angeles,348,202,18.0,19.0,19.0,19.0,66,32.67
2018,S,Benjamin Franklin Senior High,Los Angeles Unified,Los Angeles,274,129,18.0,19.0,20.0,18.0,42,32.56
2018,S,John C. Fremont Senior High,Los Angeles Unified,Los Angeles,388,30,16.0,17.0,17.0,16.0,5,16.67
2018,S,Sherman Oaks Center for Enriched Studies,Los Angeles Unified,Los Angeles,240,65,24.0,24.0,23.0,23.0,43,66.15
2018,S,Gardena Senior High,Los Angeles Unified,Los Angeles,318,59,17.0,18.0,17.0,18.0,14,23.73
2018,S,James A. Garfield Senior High,Los Angeles Unified,Los Angeles,594,291,17.0,18.0,19.0,18.0,66,22.68
2018,S,Granada Hills Charter High,Los Angeles Unified,Los Angeles,1139,250,26.0,26.0,25.0,25.0,209,83.6
2018,S,Ulysses S. Grant Senior High,Los Angeles Unified,Los Angeles,401,25,20.0,20.0,20.0,19.0,12,48.0
2018,S,Alexander Hamilton Senior High,Los Angeles Unified,Los Angeles,584,181,23.0,23.0,21.0,21.0,98,54.14
2018,S,Hollywood Senior High,Los Angeles Unified,Los Angeles,336,38,21.0,22.0,21.0,20.0,15,39.47
2018,S,Huntington Park Senior High,Los Angeles Unified,Los Angeles,380,105,15.0,16.0,16.0,17.0,7,6.67
2018,S,Thomas Jefferson Senior High,Los Angeles Unified,Los Angeles,124,61,15.0,16.0,16.0,16.0,5,8.2
2018,S,David Starr Jordan Senior High,Los Angeles Unified,Los Angeles,125,32,13.0,15.0,16.0,14.0,1,3.13
2018,S,Abraham Lincoln Senior High,Los Angeles Unified,Los Angeles,246,39,19.0,20.0,22.0,20.0,17,43.59
2018,S,Los Angeles Senior High,Los Angeles Unified,Los Angeles,239,30,17.0,18.0,19.0,19.0,8,26.67
2018,S,Manual Arts Senior High,Los Angeles Unified,Los Angeles,321,94,15.0,17.0,16.0,16.0,11,11.7
2018,S,John Marshall Senior High,Los Angeles Unified,Los Angeles,529,100,23.0,24.0,22.0,22.0,62,62.0
2018,S,James Monroe High,Los Angeles Unified,Los Angeles,457,43,19.0,21.0,19.0,19.0,15,34.88
2018,S,Nathaniel Narbonne Senior High,Los Angeles Unified,Los Angeles,485,91,18.0,19.0,19.0,18.0,31,34.07
2018,S,North Hollywood Senior High,Los Angeles Unified,Los Angeles,566,89,25.0,25.0,24.0,24.0,54,60.67
2018,S,Reseda Senior High,Los Angeles Unified,Los Angeles,394,44,20.0,21.0,20.0,20.0,19,43.18
2018,S,Theodore Roosevelt Senior High,Los Angeles Unified,Los Angeles,329,100,16.0,17.0,17.0,17.0,19,19.0
2018,S,San Fernando Senior High,Los Angeles Unified,Los Angeles,493,94,17.0,19.0,19.0,18.0,26,27.66
2018,S,San Pedro Senior High,Los Angeles Unified,Los Angeles,557,84,20.0,21.0,21.0,20.0,42,50.0
2018,S,South Gate Senior High,Los Angeles Unified,Los Angeles,597,220,17.0,18.0,18.0,18.0,43,19.55
2018,S,Sylmar Charter High,Los Angeles Unified,Los Angeles,413,62,17.0,19.0,19.0,18.0,17,27.42
2018,S,Taft Charter High,Los Angeles Unified,Los Angeles,575,90,23.0,24.0,23.0,22.0,58,64.44
2018,S,University Senior High,Los Angeles Unified,Los Angeles,389,95,20.0,21.0,21.0,20.0,46,48.42
2018,S,Van Nuys Senior High,Los Angeles Unified,Los Angeles,530,85,24.0,25.0,24.0,24.0,61,71.76
2018,S,Venice Senior High,Los Angeles Unified,Los Angeles,432,100,22.0,23.0,23.0,22.0,67,67.0
2018,S,Verdugo Hills Senior High,Los Angeles Unified,Los Angeles,293,25,20.0,21.0,21.0,20.0,14,56.0
2018,S,George Washington Preparatory High,Los Angeles Unified,Los Angeles,222,24,15.0,18.0,16.0,17.0,2,8.33
2018,S,WESM Health/Sports Medicine,Los Angeles Unified,Los Angeles,234,65,19.0,20.0,18.0,19.0,22,33.85
2018,S,Woodrow Wilson Senior High,Los Angeles Unified,Los Angeles,317,125,17.0,18.0,17.0,18.0,30,24.0
2018,S,John F. Kennedy High,Los Angeles Unified,Los Angeles,478,57,19.0,21.0,20.0,20.0,24,42.11
2018,S,Francisco Bravo Medical Magnet High,Los Angeles Unified,Los Angeles,401,121,22.0,22.0,22.0,22.0,75,61.98
2018,S,Palisades Charter High,Los Angeles Unified,Los Angeles,716,223,27.0,28.0,26.0,25.0,182,81.61
2018,S,Los Angeles Leadership Academy,Los Angeles Unified,Los Angeles,48,30,16.0,19.0,17.0,18.0,9,30.0
2018,S,Elizabeth Learning Center,Los Angeles Unified,Los Angeles,151,19,19.0,20.0,18.0,18.0,7,36.84
2018,S,Thirty-Second Street USC Performing Arts,Los Angeles Unified,Los Angeles,69,16,20.0,21.0,19.0,20.0,8,50.0
2018,S,Vaughn Next Century Learning Center,Los Angeles Unified,Los Angeles,151,26,20.0,23.0,19.0,20.0,17,65.38
2018,S,Robert Fulton College Preparatory,Los Angeles Unified,Los Angeles,171,49,18.0,19.0,18.0,19.0,16,32.65
2018,S,Foshay Learning Center,Los Angeles Unified,Los Angeles,171,20,18.0,20.0,18.0,17.0,4,20.0
2018,S,Sun Valley Magnet,Los Angeles Unified,Los Angeles,64,24,16.0,17.0,18.0,18.0,5,20.83
2018,S,PUC Community Charter Middle and PUC Community Cha,Los Angeles Unified,Los Angeles,101,96,16.0,16.0,18.0,17.0,18,18.75
2018,D,,Lynwood Unified,Los Angeles,1133,229,17.0,18.0,17.0,17.0,39,17.03
2018,S,Marco Antonio Firebaugh High,Lynwood Unified,Los Angeles,352,119,16.0,17.0,17.0,17.0,15,12.61
2018,S,Lynwood High,Lynwood Unified,Los Angeles,497,110,17.0,19.0,18.0,18.0,24,21.82
2018,D,,Monrovia Unified,Los Angeles,476,92,23.0,23.0,22.0,22.0,55,59.78
2018,S,Monrovia High,Monrovia Unified,Los Angeles,402,92,23.0,23.0,22.0,22.0,55,59.78
2018,D,,Montebello Unified,Los Angeles,2482,331,19.0,20.0,19.0,19.0,119,35.95
2018,S,Schurr High,Montebello Unified,Los Angeles,644,75,21.0,22.0,22.0,22.0,43,57.33
2018,S,Bell Gardens High,Montebello Unified,Los Angeles,709,193,18.0,19.0,18.0,19.0,54,27.98
2018,S,Montebello High,Montebello Unified,Los Angeles,683,53,20.0,20.0,20.0,18.0,17,32.08
2018,D,,Norwalk-La Mirada Unified,Los Angeles,1335,190,19.0,20.0,19.0,19.0,75,39.47
2018,S,John H. Glenn High,Norwalk-La Mirada Unified,Los Angeles,294,33,18.0,20.0,19.0,19.0,13,39.39
2018,S,La Mirada High,Norwalk-La Mirada Unified,Los Angeles,422,39,21.0,22.0,22.0,21.0,21,53.85
2018,S,Norwalk High,Norwalk-La Mirada Unified,Los Angeles,489,118,19.0,20.0,19.0,19.0,41,34.75
2018,D,,Palmdale Elementary,Los Angeles,355,31,22.0,22.0,21.0,20.0,15,48.39
2018,S,Palmdale Aerospace Academy,Palmdale Elementary,Los Angeles,177,30,22.0,22.0,21.0,21.0,15,50.0
2018,D,,Palos Verdes Peninsula Unified,Los Angeles,1094,551,28.0,27.0,27.0,26.0,499,90.56
2018,S,Palos Verdes Peninsula High,Palos Verdes Peninsula Unified,Los Angeles,590,266,28.0,28.0,28.0,27.0,249,93.61
2018,S,Palos Verdes High,Palos Verdes Peninsula Unified,Los Angeles,465,282,27.0,27.0,26.0,26.0,249,88.3
2018,D,,Paramount Unified,Los Angeles,1279,80,20.0,21.0,21.0,21.0,36,45.0
2018,S,Paramount High,Paramount Unified,Los Angeles,1112,80,20.0,21.0,21.0,21.0,36,45.0
2018,D,,Pasadena Unified,Los Angeles,1485,230,21.0,22.0,21.0,21.0,113,49.13
