cds,rtype,sname,dname,cname,Enroll12,NumTstTakr,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21,year
42692454230199,S,Olive Grove                                       ,Los Olivos Elementary                             ,Santa Barbara  ,80,2,*,*,*,*,*,*,1314
42692600000000,D,                                                  ,Orcutt Union Elementary                           ,Santa Barbara  ,147,0,NA,NA,NA,NA,NA,NA,1314
42692600116434,S,Orcutt Academy Charter                            ,Orcutt Union Elementary                           ,Santa Barbara  ,147,0,NA,NA,NA,NA,NA,NA,1314
42693100000000,D,                                                  ,Santa Maria Joint Union High                      ,Santa Barbara  ,1985,235,19,21,22,20,108,45.96,1314
42693100102285,S,Pioneer Valley High                               ,Santa Maria Joint Union High                      ,Santa Barbara  ,609,49,20,22,22,21,25,51.02,1314
42693104234613,S,Ernest Righetti High                              ,Santa Maria Joint Union High                      ,Santa Barbara  ,528,93,22,23,22,22,54,58.06,1314
42693104236030,S,Santa Maria High                                  ,Santa Maria Joint Union High                      ,Santa Barbara  ,564,93,17,19,21,19,29,31.18,1314
42693280000000,D,                                                  ,Santa Ynez Valley Union High                      ,Santa Barbara  ,262,56,24,24,24,23,41,73.21,1314
42693284236345,S,Santa Ynez Valley Union High                      ,Santa Ynez Valley Union High                      ,Santa Barbara  ,251,56,24,24,24,23,41,73.21,1314
42750100000000,D,                                                  ,Cuyama Joint Unified                              ,Santa Barbara  ,20,0,NA,NA,NA,NA,NA,NA,1314
42750104231205,S,Cuyama Valley High                                ,Cuyama Joint Unified                              ,Santa Barbara  ,20,0,NA,NA,NA,NA,NA,NA,1314
42767860000000,D,                                                  ,Santa Barbara Unified                             ,Santa Barbara  ,1627,485,25,25,25,24,376,77.53,1314
42767860120402,S,Alta Vista Alternative High                       ,Santa Barbara Unified                             ,Santa Barbara  ,81,8,*,*,*,*,*,*,1314
42767864231726,S,Dos Pueblos Senior High                           ,Santa Barbara Unified                             ,Santa Barbara  ,520,198,25,26,26,25,161,81.31,1314
43694840000000,D,                                                  ,Gilroy Unified                                    ,Santa Clara    ,959,169,21,22,21,21,97,57.4,1314
43694840114496,S,Dr. T. J. Owens Gilroy Early College Aca          ,Gilroy Unified                                    ,Santa Clara    ,58,17,27,28,25,24,17,100,1314
43694840118380,S,Christopher High                                  ,Gilroy Unified                                    ,Santa Clara    ,347,66,22,23,22,21,42,63.64,1314
43694844332839,S,Gilroy High                                       ,Gilroy Unified                                    ,Santa Clara    ,344,86,20,20,20,20,38,44.19,1314
43695340000000,D,                                                  ,Los Gatos-Saratoga Joint Union                    ,Santa Clara    ,803,425,28,28,28,27,390,91.76,1314
43695344334371,S,Los Gatos High                                    ,Los Gatos-Saratoga Joint Union                    ,Santa Clara    ,446,248,27,27,28,27,225,90.73,1314
43695344337762,S,Saratoga High                                     ,Los Gatos-Saratoga Joint Union                    ,Santa Clara    ,355,177,29,28,30,28,165,93.22,1314
43695830000000,D,                                                  ,Morgan Hill Unified                               ,Santa Clara    ,678,94,23,24,24,23,71,75.53,1314
43695830102368,S,Ann Sobrato High                                  ,Morgan Hill Unified                               ,Santa Clara    ,311,39,24,25,24,23,31,79.49,1314
43695834333951,S,Live Oak High                                     ,Morgan Hill Unified                               ,Santa Clara    ,277,55,23,24,23,23,40,72.73,1314
43696090000000,D,                                                  ,Mountain View-Los Altos Union                     ,Santa Clara    ,908,350,27,27,28,26,305,87.14,1314
43696094334116,S,Los Altos High                                    ,Mountain View-Los Altos Union                     ,Santa Clara    ,405,141,28,27,28,27,124,87.94,1314
43696094334728,S,Mountain View High                                ,Mountain View-Los Altos Union                     ,Santa Clara    ,435,209,27,27,28,26,181,86.6,1314
43696410000000,D,                                                  ,Palo Alto Unified                                 ,Santa Clara    ,967,465,29,28,30,28,426,91.61,1314
43696414332904,S,Henry M. Gunn High                                ,Palo Alto Unified                                 ,Santa Clara    ,484,230,29,28,30,28,205,89.13,1314
43696414335782,S,Palo Alto High                                    ,Palo Alto Unified                                 ,Santa Clara    ,472,235,29,28,30,28,221,94.04,1314
43696416048375,S,Packard Children's Hospital/Stanford              ,Palo Alto Unified                                 ,Santa Clara    ,4,0,NA,NA,NA,NA,NA,NA,1314
43696660000000,D,                                                  ,San Jose Unified                                  ,Santa Clara    ,2752,674,22,23,23,22,417,61.87,1314
43696664330080,S,Gunderson High                                    ,San Jose Unified                                  ,Santa Clara    ,228,34,22,23,23,23,22,64.71,1314
43696664330502,S,Liberty High (Alternative)                        ,San Jose Unified                                  ,Santa Clara    ,197,1,*,*,*,*,*,*,1314
43696664330585,S,Downtown College Preparatory                      ,San Jose Unified                                  ,Santa Clara    ,77,77,16,16,17,17,8,10.39,1314
43696664330593,S,Middle College High                               ,San Jose Unified                                  ,Santa Clara    ,21,0,NA,NA,NA,NA,NA,NA,1314
43696664333522,S,Leland High                                       ,San Jose Unified                                  ,Santa Clara    ,428,162,27,27,28,26,145,89.51,1314
43696664333795,S,Abraham Lincoln High                              ,San Jose Unified                                  ,Santa Clara    ,405,125,20,21,20,20,52,41.6,1314
43696664335949,S,Pioneer High                                      ,San Jose Unified                                  ,Santa Clara    ,359,140,23,24,24,23,101,72.14,1314
43696664337200,S,San JosŽ High                                     ,San Jose Unified                                  ,Santa Clara    ,279,68,21,21,22,21,36,52.94,1314
43696664338950,S,Willow Glen High                                  ,San Jose Unified                                  ,Santa Clara    ,358,67,23,24,24,23,53,79.1,1314
43696740000000,D,                                                  ,Santa Clara Unified                               ,Santa Clara    ,1086,201,23,23,24,23,137,68.16,1314
43696744330122,S,Santa Clara High                                  ,Santa Clara Unified                               ,Santa Clara    ,407,88,22,22,24,22,58,65.91,1314
43696744330247,S,Wilson Alternative                                ,Santa Clara Unified                               ,Santa Clara    ,127,0,NA,NA,NA,NA,NA,NA,1314
43696744338802,S,Adrian Wilcox High                                ,Santa Clara Unified                               ,Santa Clara    ,466,113,24,24,24,24,79,69.91,1314
43733870000000,D,                                                  ,Milpitas Unified                                  ,Santa Clara    ,825,97,25,24,27,25,79,81.44,1314
43733870128587,S,Connexions Academy                                ,Milpitas Unified                                  ,Santa Clara    ,0,0,NA,NA,NA,NA,NA,NA,1314
43733874334470,S,Milpitas High                                     ,Milpitas Unified                                  ,Santa Clara    ,722,97,25,24,27,25,79,81.44,1314
